TestType,TestName,SerializerType,SerializerName,RunNumber,RunException,DoGc,SerSupported,SerIterations,SerExceptions,SerAborts,FirstSerAbortMsg,SerDurationMs,SerDurationTicks,SerOpsSec,PayloadSize,DeserSupported,DeserIterations,DeserExceptions,DeserAborts,FirstDeserAbortMsg,DeserDurationMs,DeserDurationTicks,DeserOpsSec
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","138",,"True","True","1","0","0",,"0","1888","1656","20863","True","1","0","0",,"0","1975","1583"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","139",,"True","True","1","0","0",,"0","1761","1775","20863","True","1","0","0",,"0","1683","1857"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","140",,"True","True","1","0","0",,"0","1737","1800","20863","True","1","0","0",,"0","1696","1843"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","141",,"True","True","1","0","0",,"0","1736","1801","20863","True","1","0","0",,"0","1696","1843"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","142",,"True","True","1","0","0",,"0","1729","1808","20863","True","1","0","0",,"0","1643","1903"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","143",,"True","True","1","0","0",,"0","1746","1790","20863","True","1","0","0",,"0","1695","1844"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","144",,"True","True","1","0","0",,"0","1738","1799","20863","True","1","0","0",,"0","1661","1882"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","145",,"True","True","1","0","0",,"0","1734","1803","20863","True","1","0","0",,"0","1666","1876"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","146",,"True","True","1","0","0",,"0","1823","1715","20863","True","1","0","0",,"0","1692","1848"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","147",,"True","True","1","0","0",,"0","1726","1811","20863","True","1","0","0",,"0","1670","1872"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","148",,"True","True","1","0","0",,"0","2043","1530","20863","True","1","0","0",,"0","1685","1855"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","149",,"True","True","1","0","0",,"0","1738","1799","20863","True","1","0","0",,"0","1785","1751"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","150",,"True","True","1","0","0",,"0","1761","1775","20863","True","1","0","0",,"0","1672","1870"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","151",,"True","True","1","0","0",,"0","1874","1668","20863","True","1","0","0",,"0","1828","1710"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","152",,"True","True","1","0","0",,"0","1865","1676","20863","True","1","0","0",,"0","1824","1714"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","153",,"True","True","1","0","0",,"0","1881","1662","20863","True","1","0","0",,"0","1841","1698"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","154",,"True","True","1","0","0",,"0","1887","1657","20863","True","1","0","0",,"0","1831","1707"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","155",,"True","True","1","0","0",,"0","1865","1676","20863","True","1","0","0",,"0","1828","1710"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","156",,"True","True","1","0","0",,"0","1882","1661","20863","True","1","0","0",,"0","1847","1692"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","157",,"True","True","1","0","0",,"0","1879","1664","20863","True","1","0","0",,"0","1829","1709"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","158",,"True","True","1","0","0",,"0","1821","1717","20863","True","1","0","0",,"0","1773","1763"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","159",,"True","True","1","0","0",,"0","1742","1795","20863","True","1","0","0",,"0","1703","1836"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","160",,"True","True","1","0","0",,"0","1739","1798","20863","True","1","0","0",,"0","1695","1844"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","161",,"True","True","1","0","0",,"0","1760","1776","20863","True","1","0","0",,"0","1679","1862"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","162",,"True","True","1","0","0",,"0","1767","1769","20863","True","1","0","0",,"0","1696","1843"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","163",,"True","True","1","0","0",,"0","1737","1800","20863","True","1","0","0",,"0","1691","1849"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","164",,"True","True","1","0","0",,"0","1766","1770","20863","True","1","0","0",,"0","1847","1692"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","165",,"True","True","1","0","0",,"0","1742","1795","20863","True","1","0","0",,"0","1696","1843"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","166",,"True","True","1","0","0",,"0","1776","1760","20863","True","1","0","0",,"0","1705","1833"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","167",,"True","True","1","0","0",,"0","1785","1751","20863","True","1","0","0",,"0","1700","1839"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","168",,"True","True","1","0","0",,"0","1782","1754","20863","True","1","0","0",,"0","1694","1845"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","169",,"True","True","1","0","0",,"0","1736","1801","20863","True","1","0","0",,"0","1690","1850"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","170",,"True","True","1","0","0",,"0","1738","1799","20863","True","1","0","0",,"0","1703","1836"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","171",,"True","True","1","0","0",,"0","1780","1756","20863","True","1","0","0",,"0","1700","1839"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","172",,"True","True","1","0","0",,"0","1761","1775","20863","True","1","0","0",,"0","1681","1860"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","173",,"True","True","1","0","0",,"0","1840","1699","20863","True","1","0","0",,"0","1683","1857"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","174",,"True","True","1","0","0",,"0","1850","1690","20863","True","1","0","0",,"0","1700","1839"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","175",,"True","True","1","0","0",,"0","1770","1766","20863","True","1","0","0",,"0","1840","1699"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","176",,"True","True","1","0","0",,"0","1890","1654","20863","True","1","0","0",,"0","1826","1712"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","177",,"True","True","1","0","0",,"0","1777","1759","20863","True","1","0","0",,"0","1702","1837"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","178",,"True","True","1","0","0",,"0","1772","1764","20863","True","1","0","0",,"0","1680","1861"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","179",,"True","True","1","0","0",,"0","1743","1793","20863","True","1","0","0",,"0","1687","1853"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","180",,"True","True","1","0","0",,"0","1744","1792","20863","True","1","0","0",,"0","1691","1849"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","181",,"True","True","1","0","0",,"0","1739","1798","20863","True","1","0","0",,"0","1704","1835"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","182",,"True","True","1","0","0",,"0","1742","1795","20863","True","1","0","0",,"0","1703","1836"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","183",,"True","True","1","0","0",,"0","1741","1796","20863","True","1","0","0",,"0","1678","1863"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","184",,"True","True","1","0","0",,"0","1870","1672","20863","True","1","0","0",,"0","1691","1849"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","185",,"True","True","1","0","0",,"0","2026","1543","20863","True","1","0","0",,"0","2156","1450"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","186",,"True","True","1","0","0",,"0","1735","1802","20863","True","1","0","0",,"0","1691","1849"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","187",,"True","True","1","0","0",,"0","1738","1799","20863","True","1","0","0",,"0","2065","1514"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","188",,"True","True","1","0","0",,"0","1746","1790","20863","True","1","0","0",,"0","1707","1831"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","189",,"True","True","1","0","0",,"0","1737","1800","20863","True","1","0","0",,"0","1697","1842"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","190",,"True","True","1","0","0",,"0","1733","1804","20863","True","1","0","0",,"0","1642","1904"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","191",,"True","True","1","0","0",,"0","1744","1792","20863","True","1","0","0",,"0","1690","1850"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","192",,"True","True","1","0","0",,"0","1740","1797","20863","True","1","0","0",,"0","1693","1846"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","193",,"True","True","1","0","0",,"0","1782","1754","20863","True","1","0","0",,"0","1688","1852"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","194",,"True","True","1","0","0",,"0","1760","1776","20863","True","1","0","0",,"0","1667","1875"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","195",,"True","True","1","0","0",,"0","1730","1807","20863","True","1","0","0",,"0","1658","1885"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","196",,"True","True","1","0","0",,"0","1782","1754","20863","True","1","0","0",,"0","1701","1838"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","197",,"True","True","1","0","0",,"0","2011","1554","20863","True","1","0","0",,"0","1685","1855"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","198",,"True","True","1","0","0",,"0","1735","1802","20863","True","1","0","0",,"0","1757","1779"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","199",,"True","True","1","0","0",,"0","1782","1754","20863","True","1","0","0",,"0","1697","1842"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","0",,"True","True","1","0","0",,"5","16499","189","208725","True","1","0","0",,"5","16029","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","1",,"True","True","1","0","0",,"5","16134","193","208725","True","1","0","0",,"5","15946","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","2",,"True","True","1","0","0",,"5","17169","182","208725","True","1","0","0",,"5","16625","188"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","3",,"True","True","1","0","0",,"5","16161","193","208725","True","1","0","0",,"5","16088","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","4",,"True","True","1","0","0",,"5","16155","193","208725","True","1","0","0",,"5","16304","191"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","5",,"True","True","1","0","0",,"5","16086","194","208725","True","1","0","0",,"5","16059","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","6",,"True","True","1","0","0",,"5","16277","192","208725","True","1","0","0",,"5","16493","189"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","7",,"True","True","1","0","0",,"5","16178","193","208725","True","1","0","0",,"5","16132","193"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","8",,"True","True","1","0","0",,"5","16119","193","208725","True","1","0","0",,"5","16071","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","9",,"True","True","1","0","0",,"5","16263","192","208725","True","1","0","0",,"5","17271","181"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","10",,"True","True","1","0","0",,"5","16059","194","208725","True","1","0","0",,"5","16044","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","11",,"True","True","1","0","0",,"5","16079","194","208725","True","1","0","0",,"5","15963","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","12",,"True","True","1","0","0",,"5","16061","194","208725","True","1","0","0",,"5","16074","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","13",,"True","True","1","0","0",,"5","16063","194","208725","True","1","0","0",,"5","15936","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","14",,"True","True","1","0","0",,"5","15869","197","208725","True","1","0","0",,"5","15824","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","15",,"True","True","1","0","0",,"5","16017","195","208725","True","1","0","0",,"5","15931","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","16",,"True","True","1","0","0",,"5","16064","194","208725","True","1","0","0",,"5","15932","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","17",,"True","True","1","0","0",,"5","15966","195","208725","True","1","0","0",,"5","16263","192"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","18",,"True","True","1","0","0",,"5","16066","194","208725","True","1","0","0",,"5","15999","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","19",,"True","True","1","0","0",,"5","16155","193","208725","True","1","0","0",,"5","16074","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","20",,"True","True","1","0","0",,"5","15920","196","208725","True","1","0","0",,"5","15975","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","21",,"True","True","1","0","0",,"5","16638","187","208725","True","1","0","0",,"5","16270","192"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","22",,"True","True","1","0","0",,"5","16337","191","208725","True","1","0","0",,"5","16041","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","23",,"True","True","1","0","0",,"5","16915","184","208725","True","1","0","0",,"5","16020","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","24",,"True","True","1","0","0",,"5","16190","193","208725","True","1","0","0",,"5","15966","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","25",,"True","True","1","0","0",,"5","16236","192","208725","True","1","0","0",,"5","15665","199"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","26",,"True","True","1","0","0",,"5","16123","193","208725","True","1","0","0",,"5","15871","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","27",,"True","True","1","0","0",,"5","15900","196","208725","True","1","0","0",,"5","15896","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","28",,"True","True","1","0","0",,"5","15910","196","208725","True","1","0","0",,"5","15976","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","29",,"True","True","1","0","0",,"5","17471","178","208725","True","1","0","0",,"5","17548","178"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","30",,"True","True","1","0","0",,"5","17319","180","208725","True","1","0","0",,"5","16959","184"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","31",,"True","True","1","0","0",,"5","16616","188","208725","True","1","0","0",,"5","16354","191"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","32",,"True","True","1","0","0",,"5","16228","192","208725","True","1","0","0",,"5","16275","192"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","33",,"True","True","1","0","0",,"5","16210","192","208725","True","1","0","0",,"5","16159","193"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","34",,"True","True","1","0","0",,"5","15964","195","208725","True","1","0","0",,"5","16187","193"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","35",,"True","True","1","0","0",,"5","16133","193","208725","True","1","0","0",,"5","16090","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","36",,"True","True","1","0","0",,"5","16055","194","208725","True","1","0","0",,"5","16363","191"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","37",,"True","True","1","0","0",,"5","16658","187","208725","True","1","0","0",,"5","16273","192"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","38",,"True","True","1","0","0",,"5","16608","188","208725","True","1","0","0",,"5","18245","171"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","39",,"True","True","1","0","0",,"5","16880","185","208725","True","1","0","0",,"5","16676","187"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","40",,"True","True","1","0","0",,"5","16385","190","208725","True","1","0","0",,"5","15953","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","41",,"True","True","1","0","0",,"5","16212","192","208725","True","1","0","0",,"5","15947","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","42",,"True","True","1","0","0",,"5","16372","190","208725","True","1","0","0",,"5","15943","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","43",,"True","True","1","0","0",,"5","16562","188","208725","True","1","0","0",,"5","15862","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","44",,"True","True","1","0","0",,"5","16122","193","208725","True","1","0","0",,"5","15708","199"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","45",,"True","True","1","0","0",,"5","16261","192","208725","True","1","0","0",,"5","16142","193"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","46",,"True","True","1","0","0",,"5","16419","190","208725","True","1","0","0",,"5","15713","199"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","47",,"True","True","1","0","0",,"5","16358","191","208725","True","1","0","0",,"5","15951","196"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","48",,"True","True","1","0","0",,"5","16245","192","208725","True","1","0","0",,"5","15817","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","49",,"True","True","1","0","0",,"5","16758","186","208725","True","1","0","0",,"5","15975","195"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","50",,"True","True","1","0","0",,"5","16784","186","208725","True","1","0","0",,"5","15865","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","51",,"True","True","1","0","0",,"5","16211","192","208725","True","1","0","0",,"5","16111","194"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","52",,"True","True","1","0","0",,"5","16218","192","208725","True","1","0","0",,"5","16367","191"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","53",,"True","True","1","0","0",,"5","16076","194","208725","True","1","0","0",,"5","16416","190"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","54",,"True","True","1","0","0",,"5","16408","190","208725","True","1","0","0",,"5","16326","191"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","55",,"True","True","1","0","0",,"5","17802","175","208725","True","1","0","0",,"5","16688","187"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","56",,"True","True","1","0","0",,"5","15929","196","208725","True","1","0","0",,"5","15802","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","57",,"True","True","1","0","0",,"5","16053","194","208725","True","1","0","0",,"5","15670","199"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","58",,"True","True","1","0","0",,"5","16120","193","208725","True","1","0","0",,"5","15754","198"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","59",,"True","True","1","0","0",,"5","16222","192","208725","True","1","0","0",,"5","15802","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","60",,"True","True","1","0","0",,"5","16003","195","208725","True","1","0","0",,"5","15849","197"
"Serbench.Specimens.Tests.MsgBatching","Trading Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","61",,"True","True","1","0","0",,"5","16483","189","208725","True","1","0","0",,"5","16146","193"
